2015-10-17 15:37:58,740 INFO [main] org.apache.hadoop.http.HttpServer2: Added filter AM_PROXY_FILTER (class=org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter) to context static
2015-10-17 15:37:59,361 INFO [main] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor: nodeBlacklistingEnabled:true
2015-10-17 15:37:59,501 INFO [AsyncDispatcher event handler] org.apache.hadoop.yarn.util.RackResolver: Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack
2015-10-17 15:38:01,848 INFO [AsyncDispatcher event handler] org.apache.hadoop.yarn.util.RackResolver: Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack
2015-10-17 15:38:01,851 INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl: attempt_1445062781478_0011_m_000009_0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED
2015-10-17 15:38:01,855 INFO [ContainerLauncher #1] org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl: Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container container_1445062781478_0011_01_000003 taskAttempt attempt_1445062781478_0011_m_000001_0
2015-10-17 15:38:01,857 INFO [ContainerLauncher #8] org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl: Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container container_1445062781478_0011_01_000010 taskAttempt attempt_1445062781478_0011_m_000008_0
2015-10-17 15:38:02,034 INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl: TaskAttempt: [attempt_1445062781478_0011_m_000008_0] using containerId: [container_1445062781478_0011_01_000010 on NM: [MSRA-SA-39.fareast.corp.microsoft.com:49130]
2015-10-17 15:38:02,041 INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl: TaskAttempt: [attempt_1445062781478_0011_m_000002_0] using containerId: [container_1445062781478_0011_01_000004 on NM: [MSRA-SA-41.fareast.corp.microsoft.com:42313]
2015-10-17 15:38:02,045 INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator: ATTEMPT_START task_1445062781478_0011_m_000003
2015-10-17 15:38:02,046 INFO [ContainerLauncher #4] org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl: Shuffle port returned by ContainerManager for attempt_1445062781478_0011_m_000004_0 : 13562
2015-10-17 15:38:17,449 INFO [IPC Server handler 17 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000004_0 is : 0.102346756
2015-10-17 15:38:20,447 INFO [IPC Server handler 14 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000002_0 is : 0.10660437
2015-10-17 15:38:20,467 INFO [IPC Server handler 25 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000004_0 is : 0.10680563
2015-10-17 15:38:26,532 INFO [IPC Server handler 8 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000004_0 is : 0.120352514
2015-10-17 15:38:41,665 INFO [IPC Server handler 5 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000004_0 is : 0.20583165
2015-10-17 15:38:50,748 INFO [IPC Server handler 12 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000001_0 is : 0.27776006
2015-10-17 15:38:59,004 INFO [IPC Server handler 6 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000008_0 is : 0.27811313
2015-10-17 15:39:10,934 INFO [IPC Server handler 16 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000007_0 is : 0.29343957
2015-10-17 15:39:14,971 INFO [IPC Server handler 28 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000001_0 is : 0.4123117
2015-10-17 15:39:19,968 INFO [IPC Server handler 28 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000009_0 is : 0.860949
2015-10-17 15:39:21,021 INFO [IPC Server handler 12 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000004_0 is : 0.44968578
2015-10-17 15:39:24,475 INFO [AsyncDispatcher event handler] org.apache.hadoop.yarn.util.RackResolver: Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack
2015-10-17 15:39:24,730 INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Before Scheduling: PendingReds:1 ScheduledMaps:1 ScheduledReds:0 AssignedMaps:10 AssignedReds:0 CompletedMaps:1 CompletedReds:0 ContAlloc:10 ContRel:0 HostLocal:10 RackLocal:0
2015-10-17 15:39:25,739 INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor: getResources() for application_1445062781478_0011: ask=1 release= 0 newContainers=1 finishedContainers=1 resourcelimit=<memory:0, vCores:-35> knownNMs=5
2015-10-17 15:39:39,476 INFO [AsyncDispatcher event handler] org.apache.hadoop.yarn.util.RackResolver: Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack
2015-10-17 15:39:42,432 INFO [IPC Server handler 5 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000005_0 is : 0.6209487
2015-10-17 15:40:00,129 INFO [IPC Server handler 20 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000006_1 is : 0.15176594
2015-10-17 15:40:18,731 INFO [IPC Server handler 0 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000005_0 is : 0.8789899
2015-10-17 15:40:21,205 INFO [IPC Server handler 11 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000006_1 is : 0.2783809
2015-10-17 15:40:26,221 INFO [IPC Server handler 19 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000007_0 is : 0.620844
2015-10-17 15:40:29,834 INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Assigned container container_1445062781478_0011_01_000013 to attempt_1445062781478_0011_r_000000_0
2015-10-17 15:40:31,787 INFO [IPC Server handler 17 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: JVM with ID: jvm_1445062781478_0011_r_000013 given task: attempt_1445062781478_0011_r_000000_0
Container killed on request. Exit code is 137
2015-10-17 15:40:41,379 INFO [IPC Server handler 1 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000008_0 is : 0.898323
2015-10-17 15:40:45,711 INFO [IPC Server handler 13 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000001_0 is : 0.97903967
	at org.apache.hadoop.hdfs.DFSOutputStream$DataStreamer$ResponseProcessor.run(DFSOutputStream.java:898)
2015-10-17 15:41:00,095 INFO [IPC Server handler 19 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: MapCompletionEvents request from attempt_1445062781478_0011_r_000000_0. startIndex 8 maxEvents 10000
2015-10-17 15:41:04,289 INFO [IPC Server handler 14 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000007_1 is : 0.10681946
2015-10-17 15:41:12,304 INFO [ContainerLauncher #6] org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy: Opening proxy : MSRA-SA-39.fareast.corp.microsoft.com:49130
	at sun.nio.ch.SocketDispatcher.read(SocketDispatcher.java:43)
Container killed on request. Exit code is 137
2015-10-17 15:41:14,434 INFO [IPC Server handler 20 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000006_0 is : 0.83441466
2015-10-17 15:41:18,114 INFO [IPC Server handler 19 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: MapCompletionEvents request from attempt_1445062781478_0011_r_000000_0. startIndex 9 maxEvents 10000
2015-10-17 15:42:33,997 INFO [IPC Server handler 3 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_r_000000_0 is : 0.930416
2015-10-17 15:42:46,422 INFO [CommitterEvent Processor #3] org.apache.hadoop.mapreduce.v2.app.commit.CommitterEventHandler: Processing the event EventType: JOB_COMMIT
2015-10-17 15:42:46,683 INFO [eventHandlingThread] org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler: Moved tmp to done: hdfs://msra-sa-41:9000/tmp/hadoop-yarn/staging
2015-10-17 15:42:47,697 INFO [Thread-101] org.apache.hadoop.mapreduce.v2.app.MRAppMaster: Deleting staging directory hdfs://msra-sa-41:9000 /tmp/hadoop-yarn/staging/msrabi/.staging/job_1445062781478_0011
2015-10-17 15:38:28,500 INFO [main] org.apache.hadoop.mapred.MapTask: Spilling map output
2015-10-17 15:38:45,027 INFO [main] org.apache.hadoop.mapred.MapTask: Spilling map output
2015-10-17 15:39:08,671 INFO [SpillThread] org.apache.hadoop.mapred.MapTask: Finished spill 3
2015-10-17 15:39:44,070 INFO [main] org.apache.hadoop.mapred.MapTask: kvstart = 7335836(29343344); kvend = 24635876(98543504); length = 8914361/6553600
2015-10-17 15:39:53,460 INFO [SpillThread] org.apache.hadoop.mapred.MapTask: Finished spill 6
2015-10-17 15:38:08,888 INFO [main] org.apache.hadoop.mapred.MapTask: soft limit at 83886080
2015-10-17 15:40:06,678 INFO [main] org.apache.hadoop.mapred.MapTask: Starting flush of map output
2015-10-17 15:40:06,679 INFO [main] org.apache.hadoop.mapred.MapTask: kvstart = 21642972(86571888); kvend = 14513800(58055200); length = 7129173/6553600
2015-10-17 15:38:36,742 INFO [SpillThread] org.apache.hadoop.mapred.MapTask: Finished spill 1
2015-10-17 15:39:38,454 INFO [main] org.apache.hadoop.mapred.MapTask: (RESET) equator 29281496 kv 7320368(29281472) kvi 5113468(20453872)
2015-10-17 15:39:33,718 INFO [main] org.apache.hadoop.mapred.MapTask: (EQUATOR) 29283670 kvi 7320912(29283648)
2015-10-17 15:38:28,276 INFO [main] org.apache.hadoop.mapred.MapTask: bufstart = 57310469; bufend = 677160; bufvoid = 104857600
2015-10-17 15:38:50,992 INFO [main] org.apache.hadoop.mapred.MapTask: (RESET) equator 67070175 kv 16767536(67070144) kvi 14572400(58289600)
2015-10-17 15:38:07,942 INFO [main] org.apache.hadoop.mapred.Task:  Using ResourceCalculatorProcessTree : org.apache.hadoop.yarn.util.WindowsBasedProcessTree@db57326
2015-10-17 15:39:40,902 INFO [main] org.apache.hadoop.mapred.MapTask: (EQUATOR) 19442899 kvi 4860720(19442880)
2015-10-17 15:39:56,981 INFO [main] org.apache.hadoop.mapred.MapTask: bufstart = 19442899; bufend = 67657921; bufvoid = 104857600
2015-10-17 15:38:08,380 INFO [main] org.apache.hadoop.mapred.MapTask: soft limit at 83886080
2015-10-17 15:40:02,653 INFO [main] org.apache.hadoop.mapred.MapTask: (EQUATOR) 29260262 kvi 7315060(29260240)
2015-10-17 15:38:05,603 INFO [main] org.apache.hadoop.mapred.YarnChild: Kind: mapreduce.job, Service: job_1445062781478_0011, Ident: (org.apache.hadoop.mapreduce.security.token.JobTokenIdentifier@1623b78d)
2015-10-17 15:39:43,761 INFO [main] org.apache.hadoop.mapred.MapTask: kvstart = 19220732(76882928); kvend = 10296460(41185840); length = 8924273/6553600
2015-10-17 15:40:13,638 INFO [main] org.apache.hadoop.mapred.MapTask: Spilling map output
2015-10-17 15:41:24,727 INFO [SpillThread] org.apache.hadoop.mapred.MapTask: Finished spill 6
2015-10-17 15:40:33,061 INFO [fetcher#1] org.apache.hadoop.mapreduce.task.reduce.Fetcher: fetcher#1 about to shuffle output of map attempt_1445062781478_0011_m_000005_0 decomp: 60514806 len: 60514810 to DISK
2015-10-17 15:40:40,541 INFO [main] org.apache.hadoop.mapred.MapTask: bufstart = 0; bufvoid = 104857600
2015-10-17 15:38:02,454 INFO [main] org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl: Input size for job job_1445062781478_0012 = 1256521728. Number of splits = 10
2015-10-17 15:38:05,173 INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl: job_1445062781478_0012Job Transitioned from INITED to SETUP
2015-10-17 15:38:05,204 INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl: job_1445062781478_0012Job Transitioned from SETUP to RUNNING
2015-10-17 15:38:09,032 INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl: TaskAttempt: [attempt_1445062781478_0012_m_000000_0] using containerId: [container_1445062781478_0012_01_000002 on NM: [MININT-FNANLI5.fareast.corp.microsoft.com:64642]
2015-10-17 15:38:11,423 INFO [RMCommunicator Allocator] org.apache.hadoop.yarn.util.RackResolver: Resolved MININT-FNANLI5.fareast.corp.microsoft.com to /default-rack
2015-10-17 15:38:11,939 INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl: attempt_1445062781478_0012_m_000003_0 TaskAttempt Transitioned from ASSIGNED to RUNNING
2015-10-17 15:38:15,642 INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Releasing unassigned and invalid container Container: [ContainerId: container_1445062781478_0012_01_000012, NodeId: MININT-75DGDAM1.fareast.corp.microsoft.com:51951, NodeHttpAddress: MININT-75DGDAM1.fareast.corp.microsoft.com:8042, Resource: <memory:1024, vCores:1>, Priority: 20, Token: Token { kind: ContainerToken, service: 10.86.165.66:51951 }, ]. RM may have assignment issues
2015-10-17 15:38:22,346 INFO [IPC Server handler 29 on 49451] org.apache.hadoop.mapred.TaskAttemptListenerImpl: JVM with ID: jvm_1445062781478_0012_m_000006 given task: attempt_1445062781478_0012_m_000004_0
2015-10-17 15:38:22,408 INFO [IPC Server handler 28 on 49451] org.apache.hadoop.mapred.TaskAttemptListenerImpl: JVM with ID : jvm_1445062781478_0012_m_000008 asked for a task
2015-10-17 15:38:33,268 INFO [IPC Server handler 7 on 49451] org.apache.hadoop.mapred.TaskAttemptListenerImpl: JVM with ID : jvm_1445062781478_0012_m_000011 asked for a task
2015-10-17 15:38:46,160 INFO [IPC Server handler 16 on 49451] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0012_m_000008_0 is : 0.02246928
2015-10-17 15:38:49,628 INFO [IPC Server handler 24 on 49451] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0012_m_000006_0 is : 0.024171459
2015-10-17 15:39:03,551 INFO [IPC Server handler 13 on 49451] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0012_m_000000_0 is : 0.0843499
2015-10-17 15:39:24,740 INFO [IPC Server handler 21 on 49451] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0012_m_000009_0 is : 0.1377158
2015-10-17 15:39:31,287 INFO [IPC Server handler 14 on 49451] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0012_m_000008_0 is : 0.08695462
2015-10-17 15:39:46,241 INFO [IPC Server handler 24 on 49451] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0012_m_000001_0 is : 0.1066108
2015-10-17 15:40:02,179 INFO [IPC Server handler 2 on 49451] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0012_m_000009_0 is : 0.295472
2015-10-17 15:40:27,931 INFO [IPC Server handler 16 on 49451] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0012_m_000001_0 is : 0.18107675
2015-10-17 15:40:40,494 INFO [IPC Server handler 19 on 49451] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0012_m_000007_0 is : 0.18368202
	at org.apache.hadoop.ipc.Server$Listener$Reader.doRunLoop(Server.java:636)
	at sun.nio.ch.SocketChannelImpl.read(SocketChannelImpl.java:379)
2015-10-17 15:40:47,260 INFO [IPC Server handler 21 on 49451] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0012_m_000006_0 is : 0.1657708
2015-10-17 15:40:49,572 INFO [IPC Server handler 19 on 49451] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0012_m_000004_0 is : 0.12082709
2015-10-17 15:41:21,449 INFO [IPC Server handler 24 on 49451] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0012_m_000006_0 is : 0.19266446
2015-10-17 15:41:31,715 INFO [IPC Server handler 13 on 49451] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0012_m_000009_0 is : 0.667
2015-10-17 15:41:50,982 INFO [IPC Server handler 22 on 49451] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0012_m_000009_0 is : 0.70551276
2015-10-17 15:42:29,265 INFO [Socket Reader #1 for port 49451] org.apache.hadoop.ipc.Server: Socket Reader #1 for port 49451: readAndProcess from client 10.86.164.9 threw exception [java.io.IOException: An existing connection was forcibly closed by the remote host]
2015-10-17 15:42:35,000 INFO [ContainerLauncher #0] org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl: Processing the event EventType: CONTAINER_REMOTE_CLEANUP for container container_1445062781478_0012_01_000011 taskAttempt attempt_1445062781478_0012_m_000009_0
2015-10-17 15:42:35,703 INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl: Task succeeded with attempt attempt_1445062781478_0012_m_000009_0
2015-10-17 15:42:36,000 INFO [DefaultSpeculator background processing] org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator: We launched 1 speculations.  Sleeping 15000 milliseconds.
2015-10-17 15:42:36,578 INFO [IPC Server handler 18 on 49451] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0012_m_000002_0 is : 0.5342037
2015-10-17 15:42:57,064 INFO [Thread-54] org.apache.hadoop.hdfs.DFSClient: Exception in createBlockOutputStream
2015-10-17 15:42:59,720 INFO [IPC Server handler 19 on 49451] org.apache.hadoop.mapred.TaskAttemptListenerImpl: JVM with ID : jvm_1445062781478_0012_m_000015 asked for a task
2015-10-17 15:43:06,095 INFO [DefaultSpeculator background processing] org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator: DefaultSpeculator.addSpeculativeAttempt -- we are speculating task_1445062781478_0012_m_000008
2015-10-17 15:43:06,924 INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Before Scheduling: PendingReds:0 ScheduledMaps:1 ScheduledReds:0 AssignedMaps:11 AssignedReds:1 CompletedMaps:1 CompletedReds:0 ContAlloc:14 ContRel:1 HostLocal:2 RackLocal:10
2015-10-17 15:43:11,643 INFO [IPC Server handler 22 on 49451] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0012_m_000005_1 is : 0.057856422
2015-10-17 15:43:27,596 INFO [IPC Server handler 22 on 49451] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0012_m_000007_0 is : 0.49340937
2015-10-17 15:43:30,940 INFO [IPC Server handler 21 on 49451] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0012_m_000005_1 is : 0.14499123
2015-10-17 15:43:35,550 INFO [IPC Server handler 14 on 49451] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0012_m_000007_0 is : 0.5352825
2015-10-17 15:43:36,269 INFO [IPC Server handler 20 on 49451] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0012_m_000006_0 is : 0.45093772
2015-10-17 15:43:38,722 INFO [IPC Server handler 26 on 49451] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0012_m_000003_1 is : 0.36323506
2015-10-17 15:43:41,644 INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor: getResources() for application_1445062781478_0012: ask=4 release= 0 newContainers=0 finishedContainers=0 resourcelimit=<memory:0, vCores:-36> knownNMs=5
2015-10-17 15:43:43,691 INFO [ContainerLauncher #6] org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl: Launching attempt_1445062781478_0012_m_000004_1
2015-10-17 15:43:46,519 INFO [IPC Server handler 29 on 49451] org.apache.hadoop.mapred.TaskAttemptListenerImpl: JVM with ID : jvm_1445062781478_0012_m_000018 asked for a task
2015-10-17 15:43:55,098 INFO [IPC Server handler 11 on 49451] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0012_m_000002_0 is : 0.6884957
2015-10-17 15:43:56,238 INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl: Scheduling a redundant attempt for task task_1445062781478_0012_m_000006
2015-10-17 15:43:57,489 INFO [IPC Server handler 9 on 49451] org.apache.hadoop.mapred.TaskAttemptListenerImpl: MapCompletionEvents request from attempt_1445062781478_0012_r_000000_0. startIndex 1 maxEvents 10000
2015-10-17 15:43:59,879 INFO [IPC Server handler 5 on 49451] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0012_m_000003_1 is : 0.53210765
2015-10-17 15:44:10,192 INFO [IPC Server handler 11 on 49451] org.apache.hadoop.mapred.TaskAttemptListenerImpl: MapCompletionEvents request from attempt_1445062781478_0012_r_000000_0. startIndex 1 maxEvents 10000
2015-10-17 15:44:12,661 INFO [IPC Server handler 4 on 49451] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0012_m_000007_0 is : 0.620844
2015-10-17 15:44:12,942 INFO [IPC Server handler 27 on 49451] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0012_r_000000_0 is : 0.033333335
2015-10-17 15:44:16,802 INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Got allocated containers 1
2015-10-17 15:44:26,443 INFO [IPC Server handler 20 on 49451] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0012_m_000001_1 is : 0.27776006
2015-10-17 15:44:29,037 INFO [IPC Server handler 13 on 49451] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0012_m_000005_1 is : 0.44128004
2015-10-17 15:44:29,474 INFO [IPC Server handler 10 on 49451] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0012_m_000006_0 is : 0.6210422
2015-10-17 15:44:44,303 INFO [IPC Server handler 11 on 49451] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0012_m_000005_1 is : 0.50930566
2015-10-17 15:44:44,678 INFO [IPC Server handler 24 on 49451] org.apache.hadoop.mapred.TaskAttemptListenerImpl: MapCompletionEvents request from attempt_1445062781478_0012_r_000000_0. startIndex 3 maxEvents 10000
